usuario_id,sector,ciudad,edad,genero,dispositivo,nivel_formativo,plan_acceso,formato,progreso_percent,dias_inactivo,interacciones,evaluaciones_completadas,tiempo_total_horas,n_sesiones,abandono
U01232,subvencionada,Valencia,31,F,móvil,avanzado,gratuito,en vivo,100.0,4,30,0,4.25,18,0
U01233,universitaria,Madrid,55,Otro,escritorio,avanzado,subvencionado,híbrido,61.0,0,71,2,34.01,16,0
U01234,subvencionada,Barcelona,53,F,tablet,básico,privado,en vivo,39.7,4,5,4,43.75,22,0
U01235,subvencionada,Valencia,47,Otro,tablet,básico,privado,en vivo,48.4,4,42,0,23.49,18,0
U01236,subvencionada,Valencia,22,M,móvil,básico,empresa,híbrido,30.9,3,63,2,2.66,7,0
U01237,universitaria,Sevilla,50,M,tablet,avanzado,subvencionado,asincrónico,49.9,3,55,2,3.34,1,0
U01238,subvencionada,Zaragoza,58,F,escritorio,básico,privado,híbrido,65.2,4,72,0,22.92,13,0
U01239,universitaria,Zaragoza,40,Otro,tablet,avanzado,subvencionado,asincrónico,38.2,3,42,4,24.39,1,0
U01240,subvencionada,Madrid,20,M,tablet,intermedio,gratuito,híbrido,75.2,3,17,0,28.36,4,0
U01241,subvencionada,Zaragoza,55,M,móvil,básico,gratuito,en vivo,44.7,2,86,3,19.85,27,0
U01242,universitaria,Madrid,27,F,tablet,intermedio,gratuito,híbrido,34.0,3,30,3,63.73,1,0
U01243,universitaria,Sevilla,25,M,escritorio,intermedio,empresa,asincrónico,30.5,3,22,0,92.65,10,0
U01244,subvencionada,Valencia,58,Otro,escritorio,avanzado,gratuito,en vivo,78.9,8,10,4,13.98,12,0
U01245,universitaria,Zaragoza,20,Otro,escritorio,avanzado,empresa,híbrido,93.0,2,16,3,46.91,10,0
U01246,corporativa,Bilbao,22,M,móvil,avanzado,gratuito,asincrónico,74.3,1,46,2,3.68,19,0
U01247,subvencionada,Madrid,28,Otro,móvil,básico,empresa,híbrido,20.0,1,82,2,13.79,20,0
U01248,corporativa,Zaragoza,31,M,móvil,avanzado,empresa,asincrónico,36.2,2,34,3,21.48,5,0
U01249,subvencionada,Zaragoza,33,Otro,escritorio,avanzado,gratuito,asincrónico,35.2,2,13,2,54.0,28,0
U01250,universitaria,Zaragoza,33,M,escritorio,intermedio,empresa,asincrónico,53.9,3,21,0,35.18,5,0
U01251,corporativa,Valencia,43,Otro,tablet,intermedio,empresa,en vivo,58.8,3,94,2,10.99,2,0
U01252,subvencionada,Sevilla,29,M,móvil,avanzado,gratuito,asincrónico,74.7,6,82,0,48.3,11,0
U01253,corporativa,Valencia,25,F,móvil,intermedio,privado,híbrido,28.0,5,77,3,66.12,13,0
U01254,universitaria,Madrid,54,M,tablet,intermedio,privado,híbrido,83.4,2,61,2,0.3,2,0
U01255,subvencionada,Barcelona,42,F,tablet,básico,privado,híbrido,82.9,1,13,0,16.04,19,0
U01256,universitaria,Madrid,38,F,tablet,básico,privado,híbrido,42.3,1,89,3,26.01,11,0
U01257,subvencionada,Madrid,26,F,tablet,avanzado,subvencionado,híbrido,79.0,5,25,1,30.51,27,0
U01258,subvencionada,Sevilla,40,Otro,móvil,avanzado,privado,en vivo,57.3,3,44,3,43.21,16,0
U01259,corporativa,Madrid,41,F,tablet,avanzado,privado,asincrónico,66.8,7,65,2,1.85,24,0
U01260,corporativa,Valencia,31,M,escritorio,básico,gratuito,híbrido,85.0,4,60,1,51.05,26,0
U01261,universitaria,Bilbao,34,M,tablet,avanzado,privado,híbrido,62.9,6,95,4,23.21,2,0
U01262,corporativa,Bilbao,24,Otro,escritorio,avanzado,subvencionado,asincrónico,3.8,5,91,3,10.37,2,0
U01263,corporativa,Sevilla,36,F,móvil,básico,gratuito,híbrido,18.6,3,75,3,2.85,7,0
U01264,corporativa,Barcelona,49,M,tablet,avanzado,subvencionado,en vivo,67.8,4,84,4,11.61,8,0
U01265,corporativa,Valencia,43,Otro,escritorio,avanzado,privado,híbrido,77.8,2,87,4,15.84,18,0
U01266,subvencionada,Barcelona,35,F,tablet,avanzado,gratuito,asincrónico,93.3,8,41,1,0.61,7,0
U01267,corporativa,Zaragoza,51,F,móvil,básico,empresa,híbrido,54.6,3,50,4,15.54,6,0
U01268,corporativa,Barcelona,53,M,tablet,básico,privado,en vivo,46.1,4,43,3,15.05,3,0
U01269,corporativa,Madrid,55,M,móvil,intermedio,privado,en vivo,69.7,3,81,2,49.73,22,0
U01270,corporativa,Barcelona,37,Otro,móvil,intermedio,empresa,en vivo,48.3,1,92,4,65.32,10,0
U01271,universitaria,Zaragoza,44,M,escritorio,intermedio,privado,asincrónico,12.1,4,48,1,41.14,7,0
U01272,corporativa,Bilbao,24,M,escritorio,básico,subvencionado,híbrido,100.0,2,44,2,48.01,6,0
U01273,subvencionada,Valencia,52,F,tablet,básico,subvencionado,en vivo,49.4,2,25,1,45.26,3,0
U01274,corporativa,Sevilla,57,F,tablet,avanzado,gratuito,asincrónico,91.3,4,65,2,7.18,28,0
U01275,subvencionada,Valencia,29,F,escritorio,básico,subvencionado,en vivo,49.1,5,47,3,18.23,25,0
U01276,universitaria,Madrid,49,F,tablet,básico,empresa,en vivo,58.2,4,49,1,3.53,9,0
U01277,universitaria,Bilbao,49,M,escritorio,básico,privado,asincrónico,25.9,0,37,0,4.57,27,0
U01278,corporativa,Zaragoza,44,F,escritorio,intermedio,privado,híbrido,47.2,0,7,3,6.37,15,0
U01279,subvencionada,Bilbao,52,Otro,escritorio,básico,subvencionado,híbrido,46.2,4,81,0,48.22,23,0
U01280,subvencionada,Valencia,55,F,escritorio,avanzado,empresa,en vivo,72.6,4,21,3,69.68,8,0
U01281,corporativa,Sevilla,34,Otro,móvil,intermedio,gratuito,híbrido,65.6,6,40,0,31.38,8,0
U01282,corporativa,Zaragoza,59,F,tablet,intermedio,gratuito,en vivo,78.8,1,68,4,23.62,29,0
U01283,corporativa,Madrid,43,F,móvil,avanzado,empresa,asincrónico,63.8,0,7,3,7.86,28,0
U01284,corporativa,Barcelona,43,Otro,móvil,intermedio,empresa,asincrónico,39.5,4,86,1,0.73,8,0
U01285,subvencionada,Bilbao,46,Otro,móvil,intermedio,subvencionado,híbrido,47.2,4,60,1,36.59,12,0
U01286,subvencionada,Zaragoza,46,M,escritorio,avanzado,gratuito,asincrónico,63.3,4,88,0,37.77,7,0
U01287,subvencionada,Madrid,50,M,escritorio,avanzado,subvencionado,asincrónico,17.1,3,54,4,7.71,16,0
U01288,corporativa,Madrid,28,F,móvil,avanzado,subvencionado,en vivo,97.8,2,90,1,4.94,25,0
U01289,corporativa,Madrid,43,Otro,móvil,avanzado,gratuito,híbrido,51.9,1,36,0,7.18,25,0
U01290,universitaria,Sevilla,43,M,escritorio,avanzado,privado,asincrónico,56.1,4,73,1,19.18,6,0
U01291,universitaria,Sevilla,46,Otro,tablet,básico,subvencionado,híbrido,61.3,4,19,3,26.69,23,0
U01292,universitaria,Valencia,38,M,móvil,avanzado,privado,asincrónico,0.0,2,19,1,41.74,10,0
U01293,subvencionada,Sevilla,46,F,móvil,intermedio,subvencionado,asincrónico,67.9,2,42,1,17.92,18,0
U01294,subvencionada,Barcelona,19,F,tablet,avanzado,gratuito,en vivo,65.1,3,28,2,25.42,23,0
U01295,subvencionada,Barcelona,52,Otro,tablet,básico,privado,asincrónico,36.1,1,21,0,60.56,8,0
U01296,corporativa,Bilbao,49,M,tablet,avanzado,subvencionado,en vivo,29.3,4,85,0,13.93,22,0
U01297,subvencionada,Barcelona,41,M,tablet,intermedio,empresa,híbrido,74.4,1,72,3,40.94,12,0
U01298,universitaria,Madrid,59,F,escritorio,intermedio,gratuito,asincrónico,92.3,3,46,3,65.84,17,0
U01299,corporativa,Zaragoza,37,F,móvil,intermedio,privado,asincrónico,27.4,3,37,1,32.81,29,0
U01300,universitaria,Zaragoza,20,F,escritorio,avanzado,gratuito,en vivo,83.1,5,78,0,14.69,20,0
U01301,universitaria,Bilbao,18,F,escritorio,avanzado,gratuito,híbrido,23.9,4,43,4,22.05,17,0
U01302,corporativa,Zaragoza,43,Otro,escritorio,básico,empresa,asincrónico,53.7,3,29,0,23.36,29,0
U01303,subvencionada,Valencia,18,F,escritorio,intermedio,subvencionado,asincrónico,39.0,2,54,0,39.35,7,0
U01304,subvencionada,Sevilla,41,Otro,móvil,avanzado,empresa,en vivo,72.6,5,74,3,35.04,10,0
U01305,universitaria,Barcelona,37,M,móvil,básico,empresa,asincrónico,54.5,2,83,4,32.21,28,0
U01306,universitaria,Bilbao,58,M,tablet,básico,gratuito,híbrido,54.8,2,38,1,49.92,13,0
U01307,universitaria,Bilbao,53,F,móvil,intermedio,subvencionado,híbrido,76.2,4,58,2,48.59,28,0
U01308,universitaria,Madrid,20,M,móvil,intermedio,gratuito,híbrido,63.0,5,32,3,29.94,27,0
U01309,corporativa,Zaragoza,32,F,móvil,intermedio,privado,híbrido,86.3,4,97,1,4.63,17,0
U01310,universitaria,Bilbao,20,Otro,tablet,avanzado,privado,en vivo,42.3,2,46,4,9.38,13,0
U01311,subvencionada,Barcelona,26,Otro,móvil,básico,subvencionado,en vivo,58.4,3,80,1,37.25,20,0
U01312,corporativa,Zaragoza,56,F,móvil,avanzado,gratuito,híbrido,52.4,5,67,2,25.29,7,0
U01313,universitaria,Madrid,40,M,móvil,intermedio,subvencionado,en vivo,4.1,3,17,2,2.83,25,0
U01314,corporativa,Bilbao,21,Otro,móvil,avanzado,privado,en vivo,85.3,3,91,1,22.69,22,0
U01315,universitaria,Bilbao,47,F,escritorio,intermedio,privado,en vivo,62.3,1,61,0,106.19,22,0
U01316,corporativa,Barcelona,30,F,móvil,intermedio,empresa,híbrido,40.8,2,88,3,13.05,17,0
U01317,subvencionada,Valencia,26,Otro,móvil,avanzado,privado,asincrónico,88.5,2,12,1,27.3,15,0
U01318,corporativa,Madrid,34,M,escritorio,básico,empresa,asincrónico,33.0,5,62,4,28.02,24,0
U01319,universitaria,Valencia,37,Otro,escritorio,básico,subvencionado,híbrido,33.9,2,35,3,14.92,1,0
U01320,corporativa,Barcelona,48,Otro,escritorio,avanzado,gratuito,asincrónico,52.0,1,81,2,19.31,11,0
U01321,universitaria,Madrid,29,F,escritorio,intermedio,gratuito,híbrido,33.5,4,23,3,32.04,9,0
U01322,subvencionada,Madrid,22,Otro,móvil,avanzado,subvencionado,híbrido,14.7,1,49,4,0.1,28,0
U01323,subvencionada,Valencia,59,Otro,móvil,básico,empresa,híbrido,48.7,4,43,0,13.4,14,0
U01324,subvencionada,Sevilla,20,Otro,móvil,avanzado,privado,en vivo,9.6,4,12,1,18.71,11,0
U01325,universitaria,Barcelona,20,F,tablet,avanzado,gratuito,asincrónico,60.1,3,79,2,9.88,11,0
U01326,corporativa,Sevilla,35,Otro,escritorio,intermedio,subvencionado,asincrónico,52.6,1,63,1,44.85,14,0
U01327,corporativa,Barcelona,55,Otro,móvil,básico,gratuito,híbrido,100.0,4,82,0,23.97,23,0
U01328,universitaria,Valencia,31,Otro,tablet,intermedio,gratuito,híbrido,77.8,2,57,2,11.03,24,0
U01329,universitaria,Zaragoza,31,M,tablet,avanzado,privado,en vivo,0.0,4,8,4,1.36,1,0
U01330,universitaria,Barcelona,46,F,escritorio,intermedio,privado,asincrónico,45.9,2,95,0,36.41,2,0
U01331,corporativa,Madrid,33,F,móvil,intermedio,empresa,en vivo,100.0,2,11,0,10.92,2,0
U01332,universitaria,Madrid,56,Otro,tablet,básico,subvencionado,híbrido,95.2,6,45,4,31.24,20,0
U01333,corporativa,Barcelona,45,F,móvil,intermedio,empresa,asincrónico,55.0,4,41,3,72.7,5,0
U01334,universitaria,Valencia,29,M,tablet,básico,gratuito,en vivo,39.4,4,91,3,30.45,20,0
U01335,corporativa,Sevilla,21,Otro,escritorio,avanzado,privado,en vivo,100.0,2,7,2,2.26,17,0
U01336,corporativa,Zaragoza,44,M,escritorio,básico,empresa,en vivo,38.3,4,6,1,2.16,10,0
U01337,corporativa,Bilbao,57,Otro,móvil,básico,gratuito,en vivo,100.0,4,97,1,3.89,8,0
U01338,corporativa,Valencia,54,F,escritorio,intermedio,subvencionado,en vivo,12.0,5,99,2,104.13,7,0
U01339,universitaria,Madrid,39,F,escritorio,avanzado,subvencionado,híbrido,38.9,1,10,2,52.91,21,0
U01340,subvencionada,Barcelona,32,M,móvil,básico,gratuito,híbrido,45.3,2,81,4,8.23,14,0
U01341,universitaria,Sevilla,57,M,móvil,intermedio,privado,en vivo,64.3,5,6,0,13.6,22,0
U01342,universitaria,Bilbao,55,M,móvil,avanzado,privado,en vivo,68.7,0,99,1,1.32,22,0
U01343,universitaria,Sevilla,24,F,móvil,intermedio,subvencionado,asincrónico,100.0,1,52,1,7.07,17,0
U01344,universitaria,Zaragoza,50,M,escritorio,avanzado,gratuito,asincrónico,87.2,4,82,1,3.6,4,0
U01345,universitaria,Sevilla,20,M,tablet,intermedio,privado,híbrido,0.8,2,88,0,33.14,15,0
U01346,universitaria,Barcelona,20,F,móvil,avanzado,empresa,en vivo,32.8,5,91,0,25.72,18,0
U01347,universitaria,Zaragoza,54,Otro,móvil,avanzado,privado,híbrido,38.9,3,15,1,2.75,26,0
U01348,subvencionada,Madrid,18,M,tablet,básico,gratuito,asincrónico,72.7,3,60,2,11.54,27,0
U01349,corporativa,Sevilla,48,Otro,tablet,básico,empresa,en vivo,100.0,1,26,1,3.47,29,0
U01350,universitaria,Barcelona,21,Otro,escritorio,intermedio,subvencionado,asincrónico,55.4,5,44,1,13.88,8,0
U01351,subvencionada,Sevilla,43,M,tablet,básico,subvencionado,híbrido,47.8,4,5,2,17.66,25,0
U01352,universitaria,Madrid,34,M,escritorio,básico,privado,híbrido,87.2,0,29,1,41.15,19,0
U01353,subvencionada,Valencia,58,M,escritorio,intermedio,empresa,en vivo,84.5,5,25,3,80.25,2,0
U01354,subvencionada,Valencia,44,M,escritorio,intermedio,gratuito,híbrido,30.8,4,99,4,13.08,1,0
U01355,corporativa,Sevilla,42,M,tablet,avanzado,empresa,híbrido,74.3,5,36,0,24.17,6,0
U01356,universitaria,Barcelona,39,M,escritorio,avanzado,empresa,en vivo,56.4,6,15,2,0.04,24,0
U01357,universitaria,Barcelona,48,M,móvil,avanzado,privado,asincrónico,57.2,2,91,0,4.47,18,0
U01358,subvencionada,Barcelona,52,F,móvil,básico,privado,en vivo,46.6,2,88,2,16.21,9,0
U01359,corporativa,Madrid,41,F,tablet,avanzado,privado,asincrónico,56.3,2,98,2,105.87,24,0
U01360,subvencionada,Barcelona,20,Otro,tablet,avanzado,empresa,en vivo,47.7,3,5,2,64.34,8,0
U01361,corporativa,Valencia,24,M,escritorio,básico,subvencionado,híbrido,19.8,1,78,0,23.32,12,0
U01362,subvencionada,Barcelona,41,Otro,móvil,avanzado,privado,híbrido,77.5,6,64,0,1.42,3,0
U01363,corporativa,Zaragoza,53,F,móvil,intermedio,gratuito,asincrónico,38.5,2,53,0,15.64,26,0
U01364,universitaria,Bilbao,20,F,escritorio,intermedio,subvencionado,asincrónico,48.1,2,63,2,55.2,6,0
U01365,universitaria,Zaragoza,59,F,móvil,básico,subvencionado,asincrónico,76.0,2,20,0,44.89,16,0
U01366,subvencionada,Zaragoza,25,F,tablet,avanzado,subvencionado,asincrónico,44.6,5,88,2,62.84,27,0
U01367,universitaria,Sevilla,47,Otro,escritorio,avanzado,empresa,en vivo,54.2,4,68,3,22.19,8,0
U01368,corporativa,Sevilla,57,Otro,escritorio,avanzado,privado,asincrónico,100.0,3,20,4,14.74,5,0
U01369,universitaria,Madrid,21,M,tablet,avanzado,empresa,asincrónico,95.8,2,70,3,38.59,22,0
U01370,corporativa,Barcelona,51,F,móvil,básico,gratuito,en vivo,67.0,2,39,4,15.49,7,0
U01371,subvencionada,Sevilla,54,F,móvil,básico,subvencionado,híbrido,88.9,4,71,4,12.45,6,0
U01372,corporativa,Valencia,19,F,escritorio,avanzado,privado,en vivo,49.7,0,85,0,5.12,8,0
U01373,corporativa,Barcelona,21,F,tablet,intermedio,gratuito,híbrido,15.7,1,88,1,6.64,25,0
U01374,corporativa,Bilbao,56,Otro,móvil,básico,empresa,híbrido,53.9,5,40,1,0.93,1,0
U01375,universitaria,Valencia,34,F,escritorio,intermedio,subvencionado,híbrido,48.1,2,98,1,25.03,4,0
U01376,subvencionada,Zaragoza,40,M,escritorio,básico,gratuito,en vivo,38.9,3,20,0,3.82,11,0
U01377,universitaria,Valencia,30,M,móvil,avanzado,empresa,híbrido,72.2,3,35,2,26.15,16,0
U01378,corporativa,Bilbao,21,M,escritorio,básico,subvencionado,en vivo,70.6,2,33,0,44.4,1,0
U01379,universitaria,Barcelona,26,M,escritorio,básico,subvencionado,en vivo,44.9,1,26,3,6.54,16,0
U01380,corporativa,Bilbao,56,Otro,tablet,intermedio,privado,en vivo,67.9,3,95,1,7.62,23,0
U01381,subvencionada,Valencia,32,F,tablet,avanzado,gratuito,asincrónico,81.9,4,54,4,22.93,29,0
U01382,corporativa,Barcelona,51,M,tablet,intermedio,privado,en vivo,99.4,2,15,3,36.77,7,0
U01383,corporativa,Barcelona,42,M,tablet,avanzado,empresa,híbrido,18.9,1,7,3,40.65,20,0
U01384,universitaria,Valencia,48,F,escritorio,intermedio,subvencionado,en vivo,55.7,2,85,2,47.9,5,0
U01385,universitaria,Bilbao,54,M,tablet,avanzado,empresa,asincrónico,14.8,2,80,1,31.82,16,0
U01386,universitaria,Bilbao,38,M,móvil,básico,subvencionado,en vivo,85.7,4,80,3,16.1,17,0
U01387,universitaria,Madrid,27,Otro,móvil,básico,privado,híbrido,51.7,2,81,0,6.4,13,0
U01388,subvencionada,Barcelona,38,F,escritorio,básico,privado,en vivo,67.7,0,52,1,8.23,29,0
U01389,corporativa,Zaragoza,29,F,tablet,intermedio,privado,asincrónico,53.2,5,20,2,70.5,11,0
U01390,corporativa,Bilbao,21,M,móvil,avanzado,privado,en vivo,78.0,4,22,1,45.29,20,0
U01391,corporativa,Bilbao,26,Otro,tablet,básico,gratuito,asincrónico,34.0,3,68,4,36.15,12,0
U01392,universitaria,Sevilla,37,M,tablet,avanzado,gratuito,híbrido,53.3,3,72,3,54.87,16,0
U01393,corporativa,Valencia,51,Otro,escritorio,avanzado,privado,en vivo,71.4,3,26,2,5.19,23,0
U01394,universitaria,Bilbao,32,Otro,escritorio,avanzado,subvencionado,en vivo,100.0,2,57,2,10.71,23,0
U01395,corporativa,Madrid,34,F,escritorio,básico,gratuito,en vivo,43.8,1,99,4,20.22,4,0
U01396,corporativa,Zaragoza,46,M,móvil,intermedio,gratuito,asincrónico,56.9,4,47,2,24.81,13,0
U01397,universitaria,Sevilla,32,Otro,móvil,básico,privado,híbrido,100.0,4,62,1,21.9,5,0
U01398,corporativa,Sevilla,54,Otro,móvil,intermedio,gratuito,en vivo,89.0,4,92,1,15.28,3,0
U01399,corporativa,Valencia,54,M,tablet,avanzado,subvencionado,asincrónico,79.2,4,70,3,48.28,20,0
U01400,subvencionada,Sevilla,33,Otro,móvil,intermedio,subvencionado,asincrónico,100.0,2,60,1,38.55,15,0
U01401,universitaria,Madrid,23,Otro,escritorio,intermedio,empresa,híbrido,70.5,7,12,2,5.41,7,0
U01402,universitaria,Sevilla,30,F,tablet,intermedio,gratuito,híbrido,60.7,1,60,3,1.12,19,0
U01403,corporativa,Bilbao,36,F,móvil,básico,privado,en vivo,48.9,4,74,2,6.06,11,0
U01404,corporativa,Sevilla,42,F,escritorio,avanzado,gratuito,híbrido,88.1,3,42,0,1.12,19,0
U01405,subvencionada,Madrid,45,M,tablet,avanzado,privado,híbrido,50.3,0,55,3,4.68,21,0
U01406,subvencionada,Barcelona,26,Otro,móvil,intermedio,gratuito,híbrido,55.5,1,69,1,9.92,17,0
U01407,universitaria,Madrid,25,F,escritorio,avanzado,gratuito,asincrónico,0.0,3,94,2,18.85,12,0
U01408,subvencionada,Barcelona,35,Otro,móvil,intermedio,privado,asincrónico,35.6,3,72,0,17.05,21,0
U01409,universitaria,Madrid,28,Otro,móvil,intermedio,empresa,asincrónico,75.3,2,91,3,23.02,12,0
U01410,subvencionada,Barcelona,25,Otro,escritorio,intermedio,privado,asincrónico,35.5,2,46,2,7.33,15,0
U01411,universitaria,Bilbao,18,F,tablet,intermedio,subvencionado,híbrido,57.0,3,98,3,26.03,22,0
U01412,universitaria,Sevilla,20,F,móvil,intermedio,empresa,en vivo,47.2,4,34,1,8.04,13,0
U01413,corporativa,Barcelona,19,M,tablet,intermedio,gratuito,en vivo,65.6,3,61,2,4.4,19,0
U01414,corporativa,Valencia,54,M,escritorio,intermedio,subvencionado,en vivo,100.0,2,40,0,8.93,28,0
U01415,universitaria,Madrid,56,Otro,móvil,básico,subvencionado,en vivo,55.4,4,35,0,0.74,22,0
U01416,subvencionada,Barcelona,19,F,escritorio,avanzado,gratuito,asincrónico,78.2,1,7,1,28.46,24,0
U01417,universitaria,Valencia,45,Otro,escritorio,intermedio,subvencionado,asincrónico,71.4,2,38,1,10.49,12,0
U01418,subvencionada,Sevilla,18,F,tablet,intermedio,empresa,híbrido,86.1,0,24,1,65.42,22,0
U01419,universitaria,Zaragoza,52,M,escritorio,intermedio,subvencionado,en vivo,85.9,2,10,2,57.59,2,0
U01420,universitaria,Valencia,58,F,escritorio,avanzado,gratuito,en vivo,19.0,6,13,3,85.7,13,0
U01421,corporativa,Barcelona,48,F,tablet,avanzado,subvencionado,híbrido,45.4,1,72,0,2.32,9,0
U01422,subvencionada,Madrid,33,M,tablet,avanzado,gratuito,en vivo,59.6,7,38,1,14.98,25,0
U01423,corporativa,Madrid,38,M,móvil,básico,privado,asincrónico,13.4,2,14,3,47.32,29,0
U01424,subvencionada,Madrid,56,M,móvil,intermedio,gratuito,en vivo,42.9,5,18,0,10.33,4,0
U01425,subvencionada,Madrid,35,F,escritorio,intermedio,empresa,híbrido,34.0,7,27,4,34.99,10,0
U01426,subvencionada,Barcelona,39,F,escritorio,básico,subvencionado,híbrido,90.3,5,10,0,29.44,20,0
U01427,subvencionada,Valencia,39,F,escritorio,avanzado,gratuito,en vivo,53.2,3,60,2,45.41,20,0
U01428,subvencionada,Sevilla,43,M,escritorio,básico,empresa,híbrido,48.1,5,98,0,51.5,23,0
U01429,subvencionada,Barcelona,43,M,móvil,básico,empresa,asincrónico,44.2,1,58,4,14.72,12,0
U01430,subvencionada,Zaragoza,39,F,escritorio,básico,privado,asincrónico,40.7,3,30,4,25.76,28,0
U01431,universitaria,Sevilla,29,Otro,móvil,avanzado,empresa,en vivo,47.4,5,86,2,8.38,18,0
U01432,subvencionada,Bilbao,31,F,tablet,básico,gratuito,asincrónico,41.0,2,81,4,8.39,5,0
U01433,subvencionada,Zaragoza,50,F,escritorio,avanzado,gratuito,asincrónico,65.0,3,96,3,21.26,23,0
U01434,corporativa,Valencia,25,Otro,móvil,avanzado,privado,asincrónico,70.3,2,12,4,11.51,28,0
U01435,universitaria,Madrid,19,M,móvil,intermedio,privado,en vivo,78.4,3,52,1,13.48,24,0
U01436,corporativa,Sevilla,37,Otro,tablet,intermedio,empresa,asincrónico,61.5,2,24,0,5.91,5,0
U01437,corporativa,Valencia,30,Otro,tablet,básico,gratuito,asincrónico,26.2,4,23,2,27.09,23,0
U01438,subvencionada,Valencia,56,Otro,escritorio,intermedio,subvencionado,en vivo,56.0,4,7,4,22.21,11,0
U01439,corporativa,Valencia,23,M,escritorio,intermedio,subvencionado,asincrónico,51.5,5,18,4,1.2,14,0
U01440,subvencionada,Valencia,18,M,móvil,avanzado,gratuito,en vivo,55.2,5,37,3,25.42,18,0
U01441,corporativa,Bilbao,27,Otro,escritorio,básico,gratuito,en vivo,52.2,5,19,4,7.65,29,0
U01442,subvencionada,Barcelona,55,F,escritorio,básico,privado,híbrido,20.6,2,88,1,1.55,28,0
U01443,corporativa,Madrid,42,F,tablet,avanzado,subvencionado,asincrónico,8.0,2,76,2,0.69,22,0
U01444,universitaria,Madrid,38,Otro,escritorio,básico,privado,asincrónico,91.5,5,87,2,44.37,13,0
U01445,corporativa,Madrid,35,Otro,tablet,básico,privado,híbrido,59.8,1,48,1,40.86,23,0
U01446,corporativa,Sevilla,37,M,escritorio,intermedio,empresa,en vivo,36.6,3,34,1,22.58,11,0
U01447,corporativa,Zaragoza,36,F,móvil,básico,gratuito,en vivo,61.3,1,12,1,48.38,7,0
U01448,universitaria,Barcelona,23,Otro,móvil,intermedio,privado,asincrónico,47.4,2,62,3,51.57,24,0
U01449,corporativa,Bilbao,20,F,móvil,avanzado,privado,híbrido,25.7,3,47,1,16.38,21,0
U01450,universitaria,Valencia,51,F,escritorio,avanzado,subvencionado,asincrónico,36.1,3,5,4,4.99,24,0
U01451,corporativa,Madrid,57,Otro,móvil,intermedio,gratuito,en vivo,95.4,3,9,4,43.82,13,0
U01452,subvencionada,Barcelona,26,F,móvil,avanzado,privado,en vivo,82.9,3,29,2,7.29,19,0
U01453,universitaria,Madrid,48,F,escritorio,básico,subvencionado,en vivo,54.4,4,96,1,15.19,25,0
U01454,universitaria,Valencia,29,M,escritorio,avanzado,gratuito,híbrido,62.2,3,31,0,7.89,22,0
U01455,universitaria,Bilbao,22,Otro,tablet,avanzado,privado,híbrido,69.5,5,91,3,24.71,1,0
U01456,universitaria,Sevilla,20,F,escritorio,básico,gratuito,asincrónico,73.8,0,39,2,17.88,10,0
U01457,corporativa,Barcelona,37,Otro,tablet,intermedio,empresa,híbrido,56.9,4,93,3,19.92,17,0
U01458,subvencionada,Bilbao,40,M,escritorio,avanzado,subvencionado,asincrónico,55.0,2,56,0,2.66,14,0
U01459,corporativa,Valencia,49,M,escritorio,intermedio,empresa,asincrónico,76.4,4,84,2,61.87,9,0
U01460,subvencionada,Valencia,26,F,tablet,avanzado,empresa,en vivo,57.2,4,78,4,3.18,4,0
U01461,universitaria,Zaragoza,58,M,escritorio,avanzado,empresa,híbrido,84.5,2,61,2,5.98,20,0
U01462,subvencionada,Valencia,23,F,escritorio,avanzado,privado,híbrido,67.3,3,63,3,3.94,1,0
U01463,universitaria,Madrid,40,Otro,móvil,avanzado,gratuito,asincrónico,93.6,2,87,0,13.31,5,0
U01464,universitaria,Bilbao,39,M,móvil,intermedio,empresa,asincrónico,35.6,4,74,1,19.95,28,0
U01465,corporativa,Valencia,42,M,móvil,intermedio,empresa,asincrónico,56.4,3,99,0,8.5,3,0
U01466,subvencionada,Madrid,43,M,tablet,intermedio,subvencionado,en vivo,97.5,5,81,0,1.25,27,0
U01467,subvencionada,Madrid,31,Otro,tablet,básico,subvencionado,híbrido,53.7,4,27,1,100.13,18,0
U01468,universitaria,Bilbao,50,Otro,tablet,avanzado,privado,asincrónico,44.5,0,12,2,17.8,7,0
U01469,corporativa,Bilbao,35,M,móvil,avanzado,subvencionado,híbrido,94.2,0,40,2,37.84,3,0
U01470,subvencionada,Sevilla,54,M,tablet,básico,privado,asincrónico,46.3,1,77,1,11.84,3,0
U01471,universitaria,Bilbao,35,Otro,tablet,intermedio,privado,asincrónico,23.5,3,90,3,13.34,6,0
U01472,corporativa,Valencia,42,F,móvil,básico,privado,en vivo,58.0,1,32,3,28.98,29,0
U01473,universitaria,Valencia,50,Otro,tablet,intermedio,empresa,asincrónico,43.0,3,70,1,5.84,5,0
U01474,universitaria,Zaragoza,18,F,tablet,básico,gratuito,híbrido,75.7,5,74,1,36.84,15,0
U01475,subvencionada,Valencia,41,Otro,móvil,avanzado,empresa,en vivo,43.5,2,14,4,10.64,3,0
U01476,subvencionada,Valencia,43,F,móvil,intermedio,subvencionado,híbrido,49.3,4,43,3,24.93,12,0
U01477,corporativa,Zaragoza,35,M,móvil,intermedio,subvencionado,en vivo,100.0,2,37,0,14.33,6,0
U01478,corporativa,Bilbao,30,F,escritorio,básico,subvencionado,en vivo,97.4,4,5,2,47.99,27,0
